location,latitude,longitude,address
"Maharashtra, India",18.9068356,75.6741579,"Maharashtra, India"
"Maharashtra, India",18.9068356,75.6741579,"Maharashtra, India"
"Maharashtra, India",18.9068356,75.6741579,"Maharashtra, India"
"Maharashtra, India",18.9068356,75.6741579,"Maharashtra, India"
"Maiduguri, Borno State, Nigeria",11.8395375,13.1536214,"Maiduguri, Borno, 600233, Nigeria"
"Maiduguri, Nigeria",11.8395375,13.1536214,"Maiduguri, Borno, 600233, Nigeria"
Makassar,-5.1342962,119.4124282,"Makassar, Sulawesi Selatan, Sulawesi, Indonesia"
"Makurdi, Nigeria",7.7312634,8.538425,"Markurdi, Benue, Nigeria"
"Malabo, Equatorial Guinea",3.741877,8.7740663,"Malabo, Bioko Norte, Región Insular, Guinea Ecuatorial"
"Malakal, South Sudan",9.5388487,31.6584168,"Malakal, Makal Shilluk Island, Malakal, Upper Nile أعالى النيل, South Sudan جنوب السودان"
"Malappuram, India",11.10684475,76.10995510466662,"Malappuram, Kerala, India"
Malaysia,4.5693754,102.2656823,Malaysia
Malindi,-6.1577281,39.196562398333526,"Malindi, Mjini, Unguja Mjini Magharibi, Zanzibar زنجبار, 71103, Tanzania"
"Manaus, Brazil",-3.1316333,-59.9825041,"Manaus, Região Geográfica Imediata de Manaus, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, 69000-000, Brasil"
"Manchester, United Kingdom",53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom"
"Manchester, United Kingdom",53.4794892,-2.2451148,"Manchester, Greater Manchester, England, United Kingdom"
Mandideep,23.093838,77.5114296,"Mandideep, NH46, Mandideep, Goharganj Tahsil, Raisen, Madhya Pradesh, 462046, India"
Manga/Centre-Sud,11.6673837,-1.0723972,"Manga, Zoundwéogo, Centre-Sud, Burkina Faso"
Mangalore,12.8698101,74.8430082,"Mangaluru, Mangaluru taluk, Dakshina Kannada, Karnataka, 575001, India"
"Mankayane, Eswatini",-26.6804367,31.0578928,"Mankayane, Inkhundla Ngwempisi, Manzini, Eswatini"
"Maputo, Mozambique",-25.966213,32.56745,"Cidade de Maputo, Zona Sul, Moçambique"
"Maputo, Mozambique",-25.966213,32.56745,"Cidade de Maputo, Zona Sul, Moçambique"
"Maputo, Mozambique",-25.966213,32.56745,"Cidade de Maputo, Zona Sul, Moçambique"
"Maputo, Mozambique.",-25.966213,32.56745,"Cidade de Maputo, Zona Sul, Moçambique"
"Mara, Tanzania",-1.6409527,33.8421608,"Mara, Lake Zone, Tanzania"
"Maralal, Kenya",1.1,36.7,"Maralal, Maralal ward, Samburu Central, Samburu, Rift Valley, Kenya"
"Marilla, Brazil",-16.3258065,-49.01453189,"Avenida Marilla, Lapa, Anápolis, Região Geográfica Imediata de Anápolis, Região Geográfica Intermediária de Goiânia, Goiás, Região Centro-Oeste, 75134-547, Brasil"
"Marondera, Zimbabwe",-18.190098,31.545542,"Marondera, Mashonaland East, Zimbabwe"
"Masaka City, Uganda",-0.3390264,31.7465839,"Masaka City, Central Region, Uganda"
"Masaka, Central Uganda",-0.483142,31.83188947,"Masaka, Central Region, Uganda"
"Maseru, Lesotho",-29.310054,27.478222,"Maseru, Ha Tsiu, Maseru District, 100, Lesotho"
"Maun, Botswana",-19.9860951,23.4224352,"Maun, North-West District, Botswana"
"Mazar-i-Sharif, Afghanistan",36.7090366,67.1114085,"مزار شريف, ولایت بلخ, 1701, افغانستان"
"Mbale, Uganda",0.9765705499999999,34.202186921889464,"Mbale, Eastern Region, Uganda"
"Mbale, Uganda",0.9765705499999999,34.202186921889464,"Mbale, Eastern Region, Uganda"
"Mbale, Uganda",0.9765705499999999,34.202186921889464,"Mbale, Eastern Region, Uganda"
"Mbale, Uganda",0.9765705499999999,34.202186921889464,"Mbale, Eastern Region, Uganda"
"Mbale, Uganda",0.9765705499999999,34.202186921889464,"Mbale, Eastern Region, Uganda"
"Mbarara City, Uganda",-0.6107896,30.6533181,"Mbarara City, Western Region, Uganda"
"Mbarara, Uganda",-0.4180848,30.573737377548046,"Mbarara, Western Region, Uganda"
"Mbarara, Uganda",-0.4180848,30.573737377548046,"Mbarara, Western Region, Uganda"
"Medellin, Colombia",6.269732449999999,-75.60255965,"Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 0500, Colombia"
"Medellin, Colombia",6.269732449999999,-75.60255965,"Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 0500, Colombia"
"Medellin, Colombia",6.269732449999999,-75.60255965,"Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 0500, Colombia"
"Mekelle, Ethiopia",13.4966644,39.4768259,"Mekelle, ትግራይ تجراى, ኢትዮጵያ إثيوبيا"
"Melbourne, Australia",-37.8142454,144.9631732,"Melbourne, City of Melbourne, Victoria, Australia"
"Minna, Nigeria",9.6187093,6.5475752,"Minna, Chanchaga, Niger, 920101, Nigeria"
"Mira Road East, India",19.2948873,72.8678432,"India Bull Riders Motorcycle Club, A203, BALAJI ANNEX, RAMDEV PARK, MIRA ROAD EAST, Ramdev Park Road, Mira, Mira-Bhayander, Thane Taluka, Thane, Maharashtra, 401107, India"
Mizoram,23.2146169,92.8687612,"Mizoram, India"
"Mogadishu, Somalia",2.0349312,45.3419183,"Muqdisho مقديشو, Hamar Weyne حي حمروين, Banaadir بنادر, BN 09010, Soomaaliya الصومال"
"Mohali, India",30.7041168,76.7176885,"Mohali, Sahibzada Ajit Singh Nagar, Punjab, 160061, India"
"Molo sub-location, Nakuru County",,,
"ceará, Brazil",-5.3264703,-39.7156073,"Ceará, Região Nordeste, Brasil"
"Mombasa, Kenya",-4.05052,39.667169,"Mombasa, Mvita, Mombasa, Coast, 80100, Kenya"
"Mombasa, Kenya",-4.05052,39.667169,"Mombasa, Mvita, Mombasa, Coast, 80100, Kenya"
"Momela, Tanzania",,,
Monrovia,6.328034,-10.797788,"Monrovia, Greater Monrovia, Montserrado County, Liberia"
"Montes Claros, Minas Gerais, Brasil",-16.7495727,-43.8687268,"Montes Claros, Região Geográfica Imediata de Montes Claros, Região Geográfica Intermediária de Montes Claros, Minas Gerais, Região Sudeste, Brasil"
"Montes Claros, Minas Gerais, Brasil",-16.7495727,-43.8687268,"Montes Claros, Região Geográfica Imediata de Montes Claros, Região Geográfica Intermediária de Montes Claros, Minas Gerais, Região Sudeste, Brasil"
"Montreal, Canada",45.5031824,-73.5698065,"Montréal, Agglomération de Montréal, Montréal (région administrative), Québec, Canada"
"Ceará, Brazil",-5.3264703,-39.7156073,"Ceará, Região Nordeste, Brasil"
"Morbi, Gujarat",22.800395899999998,70.88623203876728,"Morbi, Gujarat, India"
"Morbi, Gujarat",22.800395899999998,70.88623203876728,"Morbi, Gujarat, India"
"Morelia, Michoacan, Mexico",19.6546004,-101.2623797,"Morelia, Michoacán, México"
"Morogoro, Tanzania",-7.0842931,37.4232686,"Morogoro, Coastal Zone, Tanzania"
"Morogoro, Tanzania",-7.0842931,37.4232686,"Morogoro, Coastal Zone, Tanzania"
"Morogoro, Tanzania",-7.0842931,37.4232686,"Morogoro, Coastal Zone, Tanzania"
"Morogoro, Tanzania",-7.0842931,37.4232686,"Morogoro, Coastal Zone, Tanzania"
"Maharashtra, India",18.9068356,75.6741579,"Maharashtra, India"
Mozambique,-19.302233,34.9144977,Moçambique
Malawi,-13.2687204,33.9301963,Malawi
"Mpumalanga, South Africa",-26.276849,30.1500153,"Mpumalanga, South Africa"
"Mtwara Region, Tanzania",-10.6990264,39.0217984,"Mtwara, Coastal Zone, Tanzania"
Muhanga,-2.04308755,29.71802273203935,"Muhanga, Akarere ka Muhanga, Amajvepfo, Rwanda"
"Muhanga, Rwanda",-2.04308755,29.71802273203935,"Muhanga, Akarere ka Muhanga, Amajvepfo, Rwanda"
Mukono,-0.0523245,32.72625575,"Mukono, Central Region, Uganda"
"Mukono Municipality, Uganda",0.35992625,32.746380823458324,"Mukono Municipality, Jinja - Kampala Road, Seeta, Mukono, Central Region, Uganda"
"Mumbai, India",19.054999,72.8692035,"Mumbai Suburban, Maharashtra, India"
"Mumbai, India",19.054999,72.8692035,"Mumbai Suburban, Maharashtra, India"
"Mumbai, India",19.054999,72.8692035,"Mumbai Suburban, Maharashtra, India"
"Mumbai, India",19.054999,72.8692035,"Mumbai Suburban, Maharashtra, India"
"Mumbai, India",19.054999,72.8692035,"Mumbai Suburban, Maharashtra, India"
"Mumbai, India",19.054999,72.8692035,"Mumbai Suburban, Maharashtra, India"
"Mumbai, India",19.054999,72.8692035,"Mumbai Suburban, Maharashtra, India"
"Mumbai, India",19.054999,72.8692035,"Mumbai Suburban, Maharashtra, India"
"Mumbai, India",19.054999,72.8692035,"Mumbai Suburban, Maharashtra, India"
"Mumbai, India",19.054999,72.8692035,"Mumbai Suburban, Maharashtra, India"
"Mumbwa, Zambia",-14.9850046,27.0613764,"Mumbwa, Mumbwa District, Central Province, Zambia"
"Murang'a, Kenya",-0.83170875,37.00492162779861,"Murang`a, Central Kenya, Kenya"
"Murhu, Jharkhand, India",22.9512605,85.28728896028491,"Murhu, Khunti, Jharkhand, 835216, India"
Musoma,-1.4998186,33.8083018,"Musoma, Musoma Municipal, Lake Zone, 31100, Tanzania"
"Mwanga, Tanzania",-3.68580625,37.60964586,"Mwanga, Kilimanjaro, Northern Zone, Tanzania"
Mwanza,-2.5196915,32.9014417,"Mwanza, Nyamagana, Mwanza, Lake Zone, 33214, Tanzania"
"Mwanza, Tanzania",-2.5196915,32.9014417,"Mwanza, Nyamagana, Mwanza, Lake Zone, 33214, Tanzania"
"Mysore, Karnataka, India",12.3051828,76.6553609,"Mysuru, Mysuru taluk, Mysuru, Karnataka, 570001, India"
"Mzuzu, Malawi",-11.4607518,34.0226422,"Mzuzu, Mzimba, Northern Region, Malawi"
Nablus City,32.2205316,35.2569374,"نابلس, منطقة أ, الضفة الغربية, Palestinian Territory"
Nablus City,32.2205316,35.2569374,"نابلس, منطقة أ, الضفة الغربية, Palestinian Territory"
"Nagpur, India",21.1498134,79.0820556,"Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, India"
"Nagpur, India",21.1498134,79.0820556,"Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, India"
"Nagpur, India",21.1498134,79.0820556,"Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, India"
"Nagpur, India",21.1498134,79.0820556,"Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, India"
"Nagpur, India",21.1498134,79.0820556,"Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, India"
"Nagpur, India",21.1498134,79.0820556,"Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, India"
"Nagpur, India",21.1498134,79.0820556,"Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, India"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nairobi, Kenya",-1.30261485,36.82884201813725,"Nairobi, Kenya"
"Nakuru, Kenya",-0.2802724,36.0712048,"Nakuru, Nakuru West, Nakuru, Rift Valley, 20100, Kenya"
"Nakuru, Kenya",-0.2802724,36.0712048,"Nakuru, Nakuru West, Nakuru, Rift Valley, 20100, Kenya"
"Nakuru, Kenya",-0.2802724,36.0712048,"Nakuru, Nakuru West, Nakuru, Rift Valley, 20100, Kenya"
"Namibia, Jordan",,,
"Nampula City, Mozambique",-15.1194063,39.2615886,"Nampula, Cidade de Nampula, Nampula, Zona Norte, Moçambique"
"Nandurbar City, Maharashtra, India",21.363778,74.2411418,"Nandurbar, Nandurbar Taluka, Nandurbar, Maharashtra, 425412, India"
"Nanyuki, Kenya",0.01403,37.074632,"Nanyuki, Laikipia East, Laikipia, Rift Valley, Kenya"
"Nasarawa state, Nigeria",8.4387868,8.2382849,"Nasarawa, Nigeria"
"Natitingou, Benin",10.3051511,1.3808554,"Natitingou, Atakora, Bénin"
"New Delhi, India",28.64308585,77.21926705734865,"New Delhi, Foot Over Bridge 1, Ram Nagar, New Delhi Railway Station, Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India"
"New Delhi, India",28.64308585,77.21926705734865,"New Delhi, Foot Over Bridge 1, Ram Nagar, New Delhi Railway Station, Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India"
"New Delhi, India",28.64308585,77.21926705734865,"New Delhi, Foot Over Bridge 1, Ram Nagar, New Delhi Railway Station, Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India"
"New Delhi, India",28.64308585,77.21926705734865,"New Delhi, Foot Over Bridge 1, Ram Nagar, New Delhi Railway Station, Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India"
"New Delhi, India",28.64308585,77.21926705734865,"New Delhi, Foot Over Bridge 1, Ram Nagar, New Delhi Railway Station, Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India"
"New York City, United States",40.7127281,-74.0060152,"City of New York, New York, United States"
Niamey,13.524834,2.109823,"Niamey, Niger"
Nigeria,9.6000359,7.9999721,Nigeria
Nigeria,9.6000359,7.9999721,Nigeria
Nigeria,9.6000359,7.9999721,Nigeria
Nigeria,9.6000359,7.9999721,Nigeria
Nigeria,9.6000359,7.9999721,Nigeria
"Nnadurbar, Maharashtra, India",,,
"Noida, India",28.5706333,77.3272147,"Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, India"
"Norman, OK",35.2225717,-97.4394816,"Norman, Cleveland County, Oklahoma, United States"
"Moshav Amirim, Israel",,,
"Northern Bahr el Ghazal State, South Sudan",9,27,"Northern Bahr El Ghazal بحر الغزال الشمالى, South Sudan جنوب السودان"
"Nova Odessa - S√£o Paulo, Brazil",-22.7805746,-47.2993805,"Nova Odessa, Região Imediata de Campinas, Região Metropolitana de Campinas, Região Geográfica Intermediária de Campinas, São Paulo, Região Sudeste, Brasil"
"Nyagatare District, Rwanda",-1.2969715,30.366263385614786,"Nyagatare District, Iburasirasuba, Rwanda"
"Nyagatare District, Rwanda",-1.2969715,30.366263385614786,"Nyagatare District, Iburasirasuba, Rwanda"
"Nyeri, Kenya",-0.4192962,36.9517005,"Nyeri, Nyeri Central, Nyeri, Central Kenya, Kenya"
"Nyeri, Kenya",-0.4192962,36.9517005,"Nyeri, Nyeri Central, Nyeri, Central Kenya, Kenya"
"Oakland, CA",37.8044557,-122.271356,"Oakland, Alameda County, California, United States"
"Oakland, California, USA",37.8044557,-122.271356,"Oakland, Alameda County, California, United States"
"Odisha, India",20.5431241,84.6897321,"Odisha, India"
"Ogun, Nigeria",6.9788582,3.4389293,"Ogun, Nigeria"
"Omaha, USA",41.2587459,-95.9383758,"Omaha, Douglas County, Nebraska, United States"
"Onitsha, Nigeria",6.1461619,6.8019088,"Onitsha, Onitsha North, Anambra, 430231, Nigeria"
"Onitsha, Nigeria",6.1461619,6.8019088,"Onitsha, Onitsha North, Anambra, 430231, Nigeria"
"Onitsha, Nigeria",6.1461619,6.8019088,"Onitsha, Onitsha North, Anambra, 430231, Nigeria"
"Orissa, India",20.5431241,84.6897321,"Odisha, India"
"Orissa, India",20.5431241,84.6897321,"Odisha, India"
"Ota, Nigeria",7.95,4.8,"Ota, Boluwaduro, Osun, Nigeria"
"Owerri, Nigeria",5.489736,7.0341973,"Owerri, Owerri Municipal, Imo, 460242, Nigeria"
"PA, USA",40.9699889,-77.7278831,"Pennsylvania, United States"
"Pakke Kessang, Arunachal Pradesh",27.15828555,93.15615024389129,"Pakke-Kessang, Arunachal Pradesh, India"
Palghar,19.757249,73.09311986183509,"Palghar, Maharashtra, India"
"Pali, Rajasthan, India",25.45522105,73.41938896,"Pali, Rajasthan, India"
"Palmas, Brazil",-10.1837852,-48.3336423,"Palmas, Região Geográfica Imediata de Palmas, Região Geográfica Intermediária de Palmas, Tocantins, Região Norte, Brasil"
Palo Alto,37.4443293,-122.1598465,"Palo Alto, Santa Clara County, California, United States"
"Panipat, Haryana, India",29.3912753,76.9771675,"Panipat, Haryana, 132100, India"
"Parachute, Colorado",39.446422999999996,-108.0522672,"Parachute, Garfield County, Colorado, United States"
"Parbhani, India",19.29019805,76.60264434278307,"Parbhani, Maharashtra, India"
"Paris, France",48.8534951,2.3483915,"Paris, Île-de-France, France métropolitaine, France"
"Patan, India",23.773753,71.67985812598445,"Patan, Gujarat, India"
"Patna, India",25.6093239,85.1235252,"Patna, Patna Rural, Patna, Bihar, 800001, India"
"Pemba, Mozambique",-12.9735551,40.5215098,"Pemba, Cidade de Pemba, Cabo Delgado, Zona Norte, 3203, Moçambique"
"Perundurai, Tamil Nadu",11.2539029,77.6288316,"Perundurai, Perundurai R.S. - Arachalur Road, Kuttapalayam, Perundurai, Erode, Tamil Nadu, 638112, India"
"Petrópolis, Brazil",-22.5075743,-43.1785356,"Petrópolis, Região Geográfica Imediata de Petrópolis, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária de Petrópolis, Rio de Janeiro, Região Sudeste, Brasil"
"Phoenix, AZ",33.4484367,-112.074141,"Phoenix, Maricopa County, Arizona, United States"
"Sao Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"Plainfield, NJ, USA",40.6201412,-74.4222416,"Plainfield, Union County, New Jersey, United States"
"Ponta Porã, Brasil",-22.5286917,-55.723426,"Ponta Porã, Região Geográfica Imediata de Ponta Porã, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste, Brasil"
"Portland, Oregon",45.5202471,-122.674194,"Portland, Multnomah County, Oregon, United States"
"Portland, Oregon, United States",45.5202471,-122.674194,"Portland, Multnomah County, Oregon, United States"
"Porto Seguro, Bahia, Brasil",-16.443473,-39.064251,"Porto Seguro, Região Geográfica Imediata de Eunápolis - Porto Seguro, Região Geográfica Intermediária de Ilhéus-Itabuna, Bahia, Região Nordeste, Brasil"
"Porto Velho, Brazil",-8.7494525,-63.8735438,"Porto Velho, Região Geográfica Imediata de Porto Velho, Região Geográfica Intermediária de Porto Velho, Rondônia, Região Norte, Brasil"
"Portsaid, Egypt",31.2678486,32.2691972,"Alsideek mosque portsaid - مسجد الصديق بورسعيد, شارع الدكتور مصطفى مشرفه, منطقة ايوب, الزهور, مساكن ٥٠٠٠, بورسعيد, 42615, مصر"
"Milan, Italy",45.4641943,9.1896346,"Milano, Lombardia, Italia"
"Prakasam, India",15.66426435,79.47330014039173,"Prakasam, Andhra Pradesh, India"
"Prayagraj, India",25.4381302,81.8338005,"Prayagraj, Uttar Pradesh, 211001, India"
"Pretoria, South Africa",-25.7459277,28.1879101,"Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0126, South Africa"
"Puebla, Mexico.",18.833333,-98,"Puebla, México"
"Pune, India",18.5213738,73.8545071,"Pune City, Pune, Maharashtra, India"
"Pune, India",18.5213738,73.8545071,"Pune City, Pune, Maharashtra, India"
"Pune, India",18.5213738,73.8545071,"Pune City, Pune, Maharashtra, India"
"Pune, India",18.5213738,73.8545071,"Pune City, Pune, Maharashtra, India"
"Pune, India",18.5213738,73.8545071,"Pune City, Pune, Maharashtra, India"
"Pune, India",18.5213738,73.8545071,"Pune City, Pune, Maharashtra, India"
"Pune, India",18.5213738,73.8545071,"Pune City, Pune, Maharashtra, India"
"Pune, India",18.5213738,73.8545071,"Pune City, Pune, Maharashtra, India"
"Pune, India",18.5213738,73.8545071,"Pune City, Pune, Maharashtra, India"
"Punjab, India",30.9293211,75.5004841,"Punjab, India"
"Quebec City, Canada",46.8137431,-71.2084061,"Québec, Agglomération de Québec, Capitale-Nationale, Québec, Canada"
"Quetta, Pakistan",30.1916569,67.0006542,"کوئٹہ, Station road Quetta, Brahimzai, Satellite Town سیٹلائٹ ٹاؤن, تحصیل کوئٹہ شہر, ضلع کوئٹہ, کوئٹہ ڈویژن, بلوچستان, 97300, پاکستان"
"Quetta, Pakistan",30.1916569,67.0006542,"کوئٹہ, Station road Quetta, Brahimzai, Satellite Town سیٹلائٹ ٹاؤن, تحصیل کوئٹہ شہر, ضلع کوئٹہ, کوئٹہ ڈویژن, بلوچستان, 97300, پاکستان"
"Rabaul, Papua New Guinea",-4.1984592,152.1728287,"Rabaul, East New Britain, Islands Region, Papua Niugini"
"RaeBareli, India",26.20867685,81.21862977045768,"Raebareli, Uttar Pradesh, India"
Raipur,21.2380912,81.6336993,"Raipur, Raipur Tahsil, Raipur, Chhattisgarh, 493332, India"
Rajasthan,26.8105777,73.7684549,"Rajasthan, India"
"Rajkot, Gujarat",22.3053263,70.8028377,"Rajkot, Rajkot East Taluka, Rajkot, Gujarat, 360001, India"
"Raleigh, North Carolina",35.7803977,-78.6390989,"Raleigh, Wake County, North Carolina, United States"
"Ranchi, India",23.3700501,85.3250387,"Ranchi, Kanke, Ranchi, Jharkhand, 834001, India"
"Rangamati, Bangladesh",22.6509208,92.1814332,"রাঙ্গামাটি, রাঙ্গামাটি সদর উপজেলা, রাঙ্গামাটি পার্বত্য জেলা, চট্টগ্রাম বিভাগ, 0351, বাংলাদেশ"
Rangareddy,16.9344152,77.7788338,"Rangareddy Palle, Gandeed mandal, Mahabubnagar, Telangana, 509337, India"
"Rangpur, Bangladesh",25.6376135,89.0826381,"রংপুর বিভাগ, বাংলাদেশ"
"Recife, Brazil",-8.0584933,-34.8848193,"Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, Brasil"
"Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
"Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
"Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
"Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
